,캠퍼스,대학이름,대학번호,부서이름,부서번호,학수번호-분반,이수구분,교과목명,담당교수,학점(시간),강의시간/강의실,상대평가,인원제한,대기,교환학생,출석확인자율화,무감독시험,유연학기,1)M,2)FC,3)T,1학년 정원,2학년 정원,3학년 정원,4학년 정원,교환학생 정원,대학원생 정원,전체 정원
38,서울,공과대학,0217,4630,4630,CYDF420-00,전공필수,재료공학실험III  설명회 학과홈페이지 참조,김동환,1( 3),목(9-11),,●,●,,●,,,,,,-,-,-,-,0,-,50 + 0
39,서울,공과대학,0217,4630,4630,CYDF420-00,전공필수,재료공학실험III  설명회 학과홈페이지 참조,변동진,1( 3),목(9-11),,●,●,,●,,,,,,-,-,-,-,0,-,50 + 0
40,서울,공과대학,0217,4630,4630,CYDF420-00,전공필수,재료공학실험III  설명회 학과홈페이지 참조,손석수,1( 3),목(9-11),,●,●,,●,,,,,,-,-,-,-,0,-,50 + 0
41,서울,공과대학,0217,4630,4630,CYDF420-00,전공필수,재료공학실험III  설명회 학과홈페이지 참조,이종흔,1( 3),목(9-11),,●,●,,●,,,,,,-,-,-,-,0,-,50 + 0
42,서울,공과대학,0217,4630,4630,CYDF420-00,전공필수,재료공학실험III  설명회 학과홈페이지 참조,이해근,1( 3),금(9-11),,●,●,,,,,,,,-,-,-,-,0,-,50 + 0
43,서울,공과대학,0217,4630,4630,CYDF420-00,전공필수,재료공학실험III  설명회 학과홈페이지 참조,이헌,1( 3),금(9-11),,●,●,,,,,,,,-,-,-,-,0,-,50 + 0
44,서울,공과대학,0217,4630,4630,CYDF420-00,전공선택,전자기학,이해근,3( 3),화(5) 신공학관B102호 목(5) 신공학관B102호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
45,서울,공과대학,0217,4630,4630,CYDF420-00,전공선택,유기나노소재(영강)  신규개설,강희민,3( 3),월(6) 공학관 566호 수(6) 공학관 566호,,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
46,서울,공과대학,0217,4630,4630,CYDF420-00,전공선택,산학협동강좌I  수업관련 별도안내,서인국,2( 3),토(3-5) 창의관 127호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
47,서울,공과대학,0217,4630,4630,CYDF420-00,전공선택,광소재및소자(영강),성태연,3( 3),월(1) 창의관 117호 수(1) 창의관 117호,,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
48,서울,공과대학,0217,4630,4630,CYDF420-00,전공필수,졸업종합설계Ⅰ  지도교수 배정 별도안내,김영근,3( 4),토(6-9),,●,●,,,,,,,,-,-,-,-,0,-,50 + 0
49,서울,공과대학,0217,4630,4630,CYDF420-00,전공필수,졸업종합설계Ⅰ(영강)  지도교수 배정 별도안내,성윤모,3( 4),토(6-9),,●,●,,●,,,,,,-,-,-,-,0,-,50 + 0
50,서울,공과대학,0217,4630,4630,CYDF420-00,전공필수,졸업종합설계Ⅰ  지도교수 배정 별도안내,윤호규,3( 4),토(6-9) 창의관 106호,,●,●,,●,,,,,,-,-,-,-,0,-,50 + 0
51,서울,공과대학,0217,4630,4630,CYDF420-00,전공필수,졸업종합설계Ⅰ  지도교수 배정 별도안내,이경진,3( 4),토(6-9),,●,●,,●,,,,,,-,-,-,-,0,-,50 + 0
52,서울,공과대학,0217,4630,4630,CYDF420-00,전공필수,졸업종합설계Ⅰ  지도교수 배정 별도안내,이해근,3( 4),토(6-9),,●,●,,,,,,,,-,-,-,-,0,-,50 + 0
53,서울,공과대학,0217,4630,4630,CYDF420-00,전공필수,졸업종합설계Ⅰ  지도교수 배정 별도안내,강윤찬,3( 4),토(6-9),,●,●,,,,,,,,-,-,-,-,0,-,50 + 0
54,서울,공과대학,0217,4630,4630,CYDF420-00,전공필수,졸업종합설계Ⅰ  지도교수 배정 별도안내,임상호,3( 4),토(6-9),,●,●,,●,,,,,,-,-,-,-,0,-,50 + 0
0,서울,공과대학,0217,5597,5597,CYDF420-00,전공필수,전기회로Ⅰ(영강),,3( 3),월(1) 공학관 167호 수(1) 공학관 167호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
1,서울,공과대학,0217,5597,5597,CYDF420-00,전공필수,전기회로Ⅰ(영강),최승연,3( 3),월(5) 하나과학관 지하 108호 수(5) 하나과학관 지하 108호,,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
2,서울,공과대학,0217,5597,5597,CYDF420-00,전공필수,전기회로Ⅰ(영강),심재원,3( 3),월(5) 생명과학관(서관) 401호 수(5) 생명과학관(서관) 401호,,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
3,서울,공과대학,0217,5597,5597,CYDF420-00,전공필수,전기회로Ⅰ(영강),이형민,3( 3),월(5) 아산이학관 536호 수(5) 아산이학관 536호,,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
4,서울,공과대학,0217,5597,5597,CYDF420-00,전공필수,전기회로실험,,1( 3),화(6-8),,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
5,서울,공과대학,0217,5597,5597,CYDF420-00,전공필수,전기회로실험,,1( 3),화(6-8),,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
6,서울,공과대학,0217,5597,5597,CYDF420-00,전공필수,전기회로실험,,1( 3),화(6-8),,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
7,서울,공과대학,0217,5597,5597,CYDF420-00,전공필수,전기회로실험,,1( 3),화(6-8),,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
8,서울,공과대학,0217,5597,5597,CYDF420-00,전공필수,전기회로실험,,1( 3),목(6-8),,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
9,서울,공과대학,0217,5597,5597,CYDF420-00,전공필수,전기회로실험,,1( 3),목(6-8),,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
10,서울,공과대학,0217,5597,5597,CYDF420-00,전공필수,전기회로실험,,1( 3),목(6-8) 과도관 306호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
11,서울,공과대학,0217,5597,5597,CYDF420-00,전공필수,전기회로실험,,1( 3),목(6-8),,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
12,서울,공과대학,0217,5597,5597,CYDF420-00,전공필수,디지털시스템,김선욱,3( 3),월(2) 아산이학관 113호 수(2) 아산이학관 113호,●,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
13,서울,공과대학,0217,5597,5597,CYDF420-00,전공필수,디지털시스템(영강),김중헌,3( 3),월(2) 아산이학관 112호 수(2) 아산이학관 112호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
14,서울,공과대학,0217,5597,5597,CYDF420-00,전공필수,디지털시스템,김황남,3( 3),월(2) 창의관 203호 수(2) 창의관 203호,●,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
15,서울,공과대학,0217,5597,5597,CYDF420-00,전공선택,확률및랜덤프로세스,박진우,3( 3),월(6) 공학관 167호 수(6) 공학관 167호,●,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
16,서울,공과대학,0217,5597,5597,CYDF420-00,전공선택,확률및랜덤프로세스(영강),이상현,3( 3),화(1) 과도관 408호 목(1) 과도관 408호,,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
17,서울,공과대학,0217,5597,5597,CYDF420-00,전공선택,확률및랜덤프로세스(영강),김중헌,3( 3),화(1) 과도관 409호 목(1) 과도관 409호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
18,서울,공과대학,0217,5597,5597,CYDF420-00,전공필수,공학수학Ⅰ,김운경,3( 3),화(2) 공학관 167호 목(2) 공학관 167호,●,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
19,서울,공과대학,0217,5597,5597,CYDF420-00,전공필수,공학수학Ⅰ(영강),Beelee Chua,3( 3),화(2) 생명과학관(서관) 201호 목(2) 생명과학관(서관) 201호,,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
20,서울,공과대학,0217,5597,5597,CYDF420-00,전공필수,공학수학Ⅰ(영강),안춘기,3( 3),화(2) 과도관 408호 목(2) 과도관 408호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
21,서울,공과대학,0217,5597,5597,CYDF420-00,전공필수,공학수학Ⅰ,김미정,3( 3),화(2) 공학관 369호 목(2) 공학관 369호,●,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
22,서울,공과대학,0217,5597,5597,CYDF420-00,전공필수,전자회로I(영강),이재성,3( 3),월(6) 창의관 205호 수(6) 창의관 205호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
23,서울,공과대학,0217,5597,5597,CYDF420-00,전공필수,전자회로I,박종선,3( 3),월(6) 신공학관B105호 수(6) 신공학관B105호,●,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
24,서울,공과대학,0217,5597,5597,CYDF420-00,전공필수,전자회로I(영강),이형민,3( 3),월(6) 과도관 408호 수(6) 과도관 408호,,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
25,서울,공과대학,0217,5597,5597,CYDF420-00,전공필수,전자회로I,전상근,3( 3),월(6) 아산이학관 230호 수(6) 아산이학관 230호,●,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
26,서울,공과대학,0217,5597,5597,CYDF420-00,전공필수,전자회로설계및실험I,,1( 3),화(2-4),,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
27,서울,공과대학,0217,5597,5597,CYDF420-00,전공필수,전자회로설계및실험I,,1( 3),화(2-4),,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
28,서울,공과대학,0217,5597,5597,CYDF420-00,전공필수,전자회로설계및실험I,,1( 3),화(2-4),,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
29,서울,공과대학,0217,5597,5597,CYDF420-00,전공필수,전자회로설계및실험I,,1( 3),화(2-4),,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
30,서울,공과대학,0217,5597,5597,CYDF420-00,전공필수,전자회로설계및실험I,,1( 3),목(2-4),,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
31,서울,공과대학,0217,5597,5597,CYDF420-00,전공필수,전자회로설계및실험I,,1( 3),목(2-4),,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
32,서울,공과대학,0217,5597,5597,CYDF420-00,전공필수,전자회로설계및실험I,,1( 3),목(2-4),,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
33,서울,공과대학,0217,5597,5597,CYDF420-00,전공필수,전자회로설계및실험I,,1( 3),목(2-4),,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
34,서울,공과대학,0217,5597,5597,CYDF420-00,전공선택,신호와시스템(영강),고한석,3( 3),화(5) 공학관 167호 목(5) 공학관 167호,,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
35,서울,공과대학,0217,5597,5597,CYDF420-00,전공선택,신호와시스템,김종옥,3( 3),화(5) 창의관 117호 목(5) 창의관 117호,●,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
36,서울,공과대학,0217,5597,5597,CYDF420-00,전공선택,신호와시스템,윤태웅,3( 3),화(5) 신공학관B105호 목(5) 신공학관B105호,●,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
37,서울,공과대학,0217,5597,5597,CYDF420-00,전공선택,전자장,김문일,3( 3),화(1) 공학관 466호 목(1) 공학관 466호,●,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
38,서울,공과대학,0217,5597,5597,CYDF420-00,전공선택,전자장,전상근,3( 3),월(3-4) 창의관 205호 수(3-4) 창의관 205호,●,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
39,서울,공과대학,0217,5597,5597,CYDF420-00,전공선택,통신이론,엄두섭,3( 3),월(2) 창의관 117호 수(2) 창의관 117호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
40,서울,공과대학,0217,5597,5597,CYDF420-00,전공선택,통신이론,강충구,3( 3),월(2) 창의관 205호 수(2) 창의관 205호,,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
41,서울,공과대학,0217,5597,5597,CYDF420-00,전공선택,통신이론(영강),이상현,3( 3),화(6) 창의관 205호 목(6) 창의관 205호,,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
42,서울,공과대학,0217,5597,5597,CYDF420-00,전공선택,반도체공학Ⅰ,박정호,3( 3),화(1) 창의관 117호 목(1) 창의관 117호,●,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
43,서울,공과대학,0217,5597,5597,CYDF420-00,전공선택,반도체공학Ⅰ(영강),김수진,3( 3),화(1) 과도관 410호 목(1) 과도관 410호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
44,서울,공과대학,0217,5597,5597,CYDF420-00,전공선택,반도체공학Ⅰ(영강),유현용,3( 3),화(1) 창의관 110호 목(1) 창의관 110호,,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
45,서울,공과대학,0217,5597,5597,CYDF420-00,전공선택,반도체공학Ⅰ(영강),심재원,3( 3),화(1) 신공학관B105호 목(1) 신공학관B105호,,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
46,서울,공과대학,0217,5597,5597,CYDF420-00,전공선택,컴퓨터구조,최린,3( 3),월(5) 신공학관B105호 수(5) 신공학관B105호,●,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
47,서울,공과대학,0217,5597,5597,CYDF420-00,전공선택,전력공학Ⅰ,이병준,3( 3),월(5) 공학관 167호 월(5) 창의관 101호 수(5) 공학관 167호 수(5) 창의관 101호,●,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
48,서울,공과대학,0217,5597,5597,CYDF420-00,전공선택,전력공학Ⅰ,장길수,3( 3),월(5) 창의관 207호 수(5) 창의관 207호,●,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
49,서울,공과대학,0217,5597,5597,CYDF420-00,전공필수,종합설계Ⅰ,강충구,3( 6),금(7-10) 창의관 B113호 토(7-10) 창의관 B113호,,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
50,서울,공과대학,0217,5597,5597,CYDF420-00,전공필수,종합설계Ⅰ(영강),김수진,3( 6),금(7-10) 공학관 369호 토(7-10) 공학관 369호,,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
51,서울,공과대학,0217,5597,5597,CYDF420-00,전공필수,종합설계Ⅰ(영강),최승연,3( 6),금(7-10) 창의관 B114호 토(7-10) 창의관 B114호,,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
52,서울,공과대학,0217,5597,5597,CYDF420-00,전공선택,전기전자재료공학,문병무,3( 3),금(1-2) 공학관 162호,●,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
53,서울,공과대학,0217,5597,5597,CYDF420-00,전공선택,전기전자재료공학,주병권,3( 3),월(5-6) 과도관 310호,●,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
54,서울,공과대학,0217,5597,5597,CYDF420-00,전공선택,나노전자공학,김상식,3( 3),화(7-8) 창의관 205호 목(7-8) 창의관 205호,●,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
55,서울,공과대학,0217,5597,5597,CYDF420-00,전공선택,병렬컴퓨팅,정창성,3( 3),화(1) 공학관 368호 목(1) 공학관 368호,●,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
56,서울,공과대학,0217,5597,5597,CYDF420-00,전공선택,정보및부호화이론,허준,3( 3),화(5) 공학관 164호 목(5) 공학관 164호,●,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
57,서울,공과대학,0217,5597,5597,CYDF420-00,전공선택,이동통신공학,고영채,3( 3),월(6) 공학관 166호 수(6) 공학관 166호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
58,서울,공과대학,0217,5597,5597,CYDF420-00,전공선택,통신신호처리,이인규,3( 3),월(5) 아산이학관 117호 수(5) 아산이학관 117호,●,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
59,서울,공과대학,0217,5597,5597,CYDF420-00,전공선택,RF공학,전상근,3( 3),월(2) 창의관 110호 수(2) 창의관 110호,●,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
60,서울,공과대학,0217,5597,5597,CYDF420-00,전공선택,데이터베이스,황인준,3( 3),월(2) 하나스퀘어 B119호 수(2) 하나스퀘어 B119호,●,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
61,서울,공과대학,0217,5597,5597,CYDF420-00,전공선택,컴퓨터네트워크,김황남,3( 3),월(7-8) 공학관 466호 수(7-8) 공학관 466호,●,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
62,서울,공과대학,0217,5597,5597,CYDF420-00,전공선택,전력경제,주성관,3( 3),월(2) 아산이학관 432호 수(2) 아산이학관 432호,●,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
63,서울,공과대학,0217,5597,5597,CYDF420-00,전공선택,아날로그집적회로,김철우,3( 3),화(6) 창의관 127호 목(6) 창의관 127호,●,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
64,서울,공과대학,0217,5597,5597,CYDF420-00,전공선택,VLSI설계및실험,박종선,3( 4),금(5-7) 공학관 167호,●,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
65,서울,공과대학,0217,5597,5597,CYDF420-00,전공선택,컴퓨터비젼,김창수,3( 3),화(6) 공학관 164호 목(6) 공학관 164호,●,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
66,서울,공과대학,0217,5597,5597,CYDF420-00,전공선택,메카트로닉스,임묘택,3( 3),월(5) 공학관 166호 수(5) 공학관 166호,●,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
67,서울,공과대학,0217,5597,5597,CYDF420-00,전공선택,반도체프로세스,김태근,3( 3),수(5-6) 신공학관B102호,●,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
68,서울,공과대학,0217,5597,5597,CYDF420-00,전공선택,전력전자공학(영강),이상빈,3( 3),월(3-4) 신공학관B105호 수(3-4) 신공학관B105호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
69,서울,공과대학,0217,5597,5597,CYDF420-00,전공선택,디지털영상처리,고성제,3( 3),월(2) 공학관 466호 수(2) 공학관 466호,●,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
0,서울,공과대학,0217,5204,5204,CYDF420-00,전공필수,건축사회환경공학의미래  (신입생만 수강 가능),최항석,3( 3),화(6) 창의관 117호 목(6) 창의관 117호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
1,서울,공과대학,0217,5204,5204,CYDF420-00,전공선택,건축시스템의이해,강경인,3( 3),월(6-8) 창의관 127호,●,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
2,서울,공과대학,0217,5204,5204,CYDF420-00,전공선택,환경화학(영강),홍승관,3( 3),화(2) 창의관 110호 목(2) 창의관 110호,,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
3,서울,공과대학,0217,5204,5204,CYDF420-00,전공선택,환경화학(영강),안창훈,3( 3),화(2) 하나스퀘어 B119호 목(2) 하나스퀘어 B119호,,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
4,서울,공과대학,0217,5204,5204,CYDF420-00,전공선택,유체역학및실험,유철상,3( 4),월(1) 공학관 466호 수(1) 공학관 466호 수(9) 공학관 466호,●,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
5,서울,공과대학,0217,5204,5204,CYDF420-00,전공선택,유체역학및실험(영강),손상영,3( 4),월(1) 과도관 615호 수(1) 과도관 615호 수(9) 과도관 615호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
6,서울,공과대학,0217,5204,5204,CYDF420-00,전공선택,구조역학I(영강),공정식,3( 4),화(4-5) 과도관 408호 목(5) 과도관 408호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
7,서울,공과대학,0217,5204,5204,CYDF420-00,전공필수,공학수학I(영강),이종섭,3( 3),월(2) 과도관 409호 수(2) 과도관 409호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
8,서울,공과대학,0217,5204,5204,CYDF420-00,전공필수,공학수학I(영강)  (신임교원 강의예정),,3( 3),월(2) 과도관 408호 수(2) 과도관 408호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
9,서울,공과대학,0217,5204,5204,CYDF420-00,전공선택,재료역학실험,한상윤,1( 2),금(7-8) 창의관 127호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
10,서울,공과대학,0217,5204,5204,CYDF420-00,전공선택,재료역학,지광습,3( 3),월(4-5) 공학관 369호 수(5) 공학관 369호,●,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
11,서울,공과대학,0217,5204,5204,CYDF420-00,전공선택,초고층공학(영강),주영규,3( 3),월(6) 신공학관B101호 수(6) 신공학관B101호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
12,서울,공과대학,0217,5204,5204,CYDF420-00,전공선택,측량학및실습(영강),강승모,3( 4),화(6-7) 과도관 409호 토(1) 과도관 409호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
13,서울,공과대학,0217,5204,5204,CYDF420-00,전공선택,제도및BIM기초설계  (임용예정),,3( 4),금(4-6) 공학관 164호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
14,서울,공과대학,0217,5204,5204,CYDF420-00,전공선택,토질공학,최항석,3( 4),월(1) 아산이학관 112호 수(1) 아산이학관 112호 수(4) 아산이학관 112호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
15,서울,공과대학,0217,5204,5204,CYDF420-00,전공선택,강구조설계I,강영종,3( 4),월(2-3) 공학관 167호 수(2) 공학관 167호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
16,서울,공과대학,0217,5204,5204,CYDF420-00,전공선택,강구조설계I,주영규,3( 4),월(2-3) 과도관 306호 수(2) 과도관 306호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
17,서울,공과대학,0217,5204,5204,CYDF420-00,전공선택,구조역학II  (임용예정),,3( 4),금(1-3) 창의관 106호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
18,서울,공과대학,0217,5204,5204,CYDF420-00,전공필수,수치해석(영강),최항석,3( 4),화(7-8) 공학관 369호 화(7-8) 신공학관B109-전산실습실 목(7-8) 공학관 369호 목(7-8) 신공학관B109-전산실습실,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
19,서울,공과대학,0217,5204,5204,CYDF420-00,전공선택,환경공학Ⅱ(영강),홍승관,3( 3),화(5) 하나스퀘어 B119호 목(5) 하나스퀘어 B119호,,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
20,서울,공과대학,0217,5204,5204,CYDF420-00,전공선택,에너지열역학(영강)  (75분 수업),김동완,3( 3),월(7-8) 과도관 306호 수(7-8) 과도관 306호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
21,서울,공과대학,0217,5204,5204,CYDF420-00,전공선택,수문학(영강),백경록,3( 3),화(6) 창의관 110호 목(6) 창의관 110호,,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
22,서울,공과대학,0217,5204,5204,CYDF420-00,전공선택,철근콘크리트역학및설계  (강의실:신공학관B102호),윤영수,3( 3),화(2) 목(2),,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
23,서울,공과대학,0217,5204,5204,CYDF420-00,전공선택,토질역학실험,최항석,1( 2),화(9-10) 공학관 369호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
24,서울,공과대학,0217,5204,5204,CYDF420-00,전공선택,첨단건설재료및실험(영강),이종구,3( 4),월(4-5) 하나스퀘어 B120호 수(5) 하나스퀘어 B120호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
25,서울,공과대학,0217,5204,5204,CYDF420-00,전공선택,건축시공(영강),조훈희,3( 3),월(6) 창의관 110호 수(6) 창의관 110호,,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
26,서울,공과대학,0217,5204,5204,CYDF420-00,전공선택,건축설계II,배효정,3( 4),금(4-6) 신공학관B105호 금(4-6) 신공학관B109-전산실습실,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
27,서울,공과대학,0217,5204,5204,CYDF420-00,전공선택,건축설계II,전문태,3( 4),금(4-6) 공학관 466호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
28,서울,공과대학,0217,5204,5204,CYDF420-00,전공선택,환경모델링및시스템해석(영강),김지형,3( 3),월(1) 공학관 250호 수(1) 공학관 250호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
29,서울,공과대학,0217,5204,5204,CYDF420-00,전공선택,도시급배수망전산설계,김중훈,3( 4),월(4-5) 신공학관B109-전산실습실 월(4-5) 창의관 127호 수(2) 신공학관B109-전산실습실 수(2) 창의관 127호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
30,서울,공과대학,0217,5204,5204,CYDF420-00,전공선택,수자원시설물설계,유철상,3( 4),화(4-5) 신공학관B109-전산실습실 화(4-5) 창의관 110호 목(5) 신공학관B109-전산실습실 목(5) 창의관 110호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
31,서울,공과대학,0217,5204,5204,CYDF420-00,전공선택,지반조사와비파괴평가,이종섭,3( 3),수(5-6) 하나스퀘어 B119호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
32,서울,공과대학,0217,5204,5204,CYDF420-00,전공선택,전산구조해석입문(영강),김승준,3( 4),월(2-3) 신공학관B109-전산실습실 월(2-3) 창의관 127호 목(1) 신공학관B109-전산실습실 목(1) 창의관 127호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
33,서울,공과대학,0217,5204,5204,CYDF420-00,전공선택,공정관리  (임용예정),,3( 3),수(7-9) 창의관 106호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
34,서울,공과대학,0217,5204,5204,CYDF420-00,전공선택,가치공학  (임용예정),,2( 3),금(7-9) 창의관 106호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
35,서울,공과대학,0217,5204,5204,CYDF420-00,전공선택,건물에너지모델링및분석(영강),허연숙,3( 3),화(2-3) 창의관 101호 화(2-3) 창의관 127호 목(2) 창의관 101호 목(2) 창의관 127호,,●,●,●,●,,,,,,-,-,-,-,0,-,50 + 0
36,서울,공과대학,0217,5204,5204,CYDF420-00,전공필수,건설종합설계I  (사회인프라),"최항석,주영규",3( 4),금(4-6) 과도관 306호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
37,서울,공과대학,0217,5204,5204,CYDF420-00,전공필수,건설종합설계I  (건설시스템경영및관리),"조훈희,강승모",3( 4),금(4-6) 공학관 250호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
38,서울,공과대학,0217,5204,5204,CYDF420-00,전공필수,건설종합설계I  (물과환경),이재상,3( 4),금(4-6),,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
39,서울,공과대학,0217,5204,5204,CYDF420-00,전공필수,건설종합설계I  (기후및에너지),김동완,3( 4),금(4-6) 과도관 611호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
40,서울,공과대학,0217,5204,5204,CYDF420-00,전공선택,건축구조설계론  (임용예정),,3( 3),목(7-9) 창의관 106호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
41,서울,공과대학,0217,5204,5204,CYDF420-00,전공선택,건축법규,이관직,2( 3),월(6-8) 과도관 611호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
42,서울,공과대학,0217,5204,5204,CYDF420-00,전공선택,사업비관리,손상혁,3( 3),화(7-9) 창의관 127호,,●,●,●,,,,,,,-,-,-,-,0,-,50 + 0
